output_id,blind_model,prompt_id,prompt_category,length_condition,iteration,timestamp,is_success,is_empty_response,is_truncated_400ish,char_count,word_count,sentence_count_alt,constraint_compliant_alt,sent_len_mean,sent_len_median,sent_len_std,sent_len_max,first_sentence_len,last_sentence_len,closer_is_longest,closer_is_shortest,very_short_sentence_share,very_long_sentence_share,paragraph_count,is_single_block,line_count_nonempty_alt,has_title_line,has_meta_preamble,preamble_text,em_dash_count,ellipsis_count,semicolon_count,colon_count,smart_quote_share,anaphora_max_repeats,anaphora_word,sentence_initial_top_word,sentence_initial_top_count,line_initial_top_word,line_initial_top_count,repeated_bigram_types,hedge_count,intensifier_count,closer_starts_with_pivot,closer_ends_with_ellipsis,closer_ends_with_question,closer_ends_with_exclaim,ending_pivot_present,response,blank_line_separated,comma_count,en_dash_count,exclaim_count,hyphen_count,model_hidden,parenthetical_count,provider_hidden,question_count,smart_quote_double_count,smart_quote_single_count,straight_quote_double_count,straight_quote_single_count
9f17f7b2d740,M5,story_lt5,story,lt5,1,2026-05-07T18:19:47.271366+00:00,True,False,False,429,84,4,yes,21,21.5,4.5461,26,22,21,False,False,0.0,0.25,1,True,1,False,False,,0,0,0,0,0.0,1,she,at,1,at,1,1,1,0,False,False,False,False,False,"At dawn, Mara found a key hanging from the branch of her apple tree, warm as if someone had just held it. She carried it to the old station at the edge of town, where a door that had been sealed for twenty years opened at her touch. Inside, she found rows of clocks all stopped at the moment her brother had vanished. When the last clock began to tick again, the room filled with the sound of someone laughing softly in the dark.",False,5,0,0,0,hidden,0,hidden,0,0,0,0,0
382489a6bbd4,M5,story_lt5,story,lt5,2,2026-05-07T18:19:49.145603+00:00,True,False,False,450,84,4,yes,21,20.0,5.099,28,16,19,False,False,0.0,0.25,1,True,1,False,False,,0,0,0,1,1.0,1,she,at,1,at,1,3,1,0,False,False,False,False,True,"At dawn, Mira found a glass key half-buried in the garden, humming softly in her palm. When she turned it in the air, a door appeared in the old oak tree, opening into a room filled with stars and the sound of distant rain. She stepped inside, and the room gently folded around her memories, returning the one she had lost most: her brother’s laugh. By sunset, the tree stood silent again, but Mira carried the key in her pocket, warm as a heartbeat.",False,9,0,0,1,hidden,0,hidden,0,0,1,0,0
b0aff2043fe0,M5,story_lt5,story,lt5,3,2026-05-07T18:19:51.442562+00:00,True,False,False,497,92,4,yes,23,22.0,4.2426,29,22,19,False,True,0.0,0.25,1,True,1,False,False,,0,0,0,0,1.0,1,she,at,1,at,1,1,0,0,False,False,False,False,True,"At dusk, Lina found a silver key lying in the middle of the empty road, though there was no door in sight. She carried it home, where it warmed in her palm until it unlocked the small wooden box her grandmother had left behind. Inside was a map to the garden that had vanished after the storm years ago, along with a note that read, “Some things return when they are finally wanted.” The next morning, Lina followed the map and discovered the garden blooming again beneath the first light of dawn.",False,6,0,0,0,hidden,0,hidden,0,2,0,0,0
e6f329135ded,M5,story_lt5,story,lt5,4,2026-05-07T18:19:53.462155+00:00,True,False,False,452,88,4,yes,22,23.0,2.708,24,24,23,False,False,0.0,0.0,1,True,4,False,False,,0,0,0,0,0.0,1,she,at,1,at,1,4,0,0,False,False,False,False,True,"At dusk, Mara found a key buried in the roots of an old oak, though no lock in her village had ever needed it.  
That night, the moonlit river opened like a door, and a small silver boat waited for her name.  
She stepped inside, and the current carried her past the hills, where every lost thing she had ever loved shimmered on the water.  
By dawn, the boat was gone, but Mara returned with a key warm in her pocket and a smile she could not explain.",False,8,0,0,0,hidden,0,hidden,0,0,0,0,0
f4e4b4217caa,M5,story_lt5,story,lt5,5,2026-05-07T18:19:55.598410+00:00,True,False,False,516,94,4,yes,23.5,23.5,2.0817,26,23,21,False,True,0.0,0.25,1,True,1,False,False,,0,0,0,0,1.0,1,when,on,1,on,1,3,0,0,False,False,False,False,True,"On the last train home, Mara found a single paper star folded inside her coat pocket, though she never remembered putting it there. When she opened it, she discovered a note in her own handwriting that read, “Get off at the next stop and look for the red door.” Curious and strangely calm, she stepped onto the empty platform and followed the lantern-lit alley until she found the red door at the end. Behind it was a small room filled with every lost thing she had ever mourned, waiting patiently to be found again.",False,6,0,0,1,hidden,0,hidden,0,2,0,0,0
1b9b6db71790,M5,story_lt5,story,lt5,6,2026-05-07T18:19:57.850884+00:00,True,False,False,309,60,3,yes,20,19,3.6056,24,17,19,False,False,0.0,0.0,1,True,1,False,False,,0,0,0,0,1.0,1,she,at,1,at,1,0,0,0,False,False,False,False,False,"At dawn, Mara found a key in the pocket of her coat that she didn’t remember owning. It opened the tiny music box on her windowsill, and inside was a note that read, “For the day you need to begin again.” She smiled, packed a single bag, and walked toward the train station as the city slowly woke around her.",False,5,0,0,0,hidden,0,hidden,0,2,1,0,0
a40e90b0b53b,M5,story_lt5,story,lt5,7,2026-05-07T18:19:59.453293+00:00,True,False,False,319,65,4,yes,16.25,16.5,3.2016,19,19,13,False,True,0.0,0.0,1,True,1,False,False,,1,0,0,1,1.0,1,she,on,1,on,1,1,0,0,False,False,False,False,False,"On the last train home, Mara found a paper crane folded from a map she had lost years ago. Inside its wings was a note in her own handwriting: “Take the next stop.” She got off into a town she had never seen, where a small lantern shop glowed like a promise. By dawn, she knew she had not been lost at all—only delayed.",False,3,0,0,0,hidden,0,hidden,0,2,0,0,0
6f5da7cbda6a,M5,story_lt5,story,lt5,8,2026-05-07T18:20:00.960728+00:00,True,False,False,401,77,4,yes,19.25,21.0,4.272,22,22,13,False,True,0.0,0.0,1,True,1,False,False,,0,0,0,0,1.0,1,she,at,2,at,1,2,0,0,False,False,False,False,True,"At midnight, Mara found a small brass key in the pocket of her winter coat, though she had never seen it before. It fit the lock on the garden gate, which opened onto a moonlit path that wasn’t there the night before. At the end of the path stood a house lit from within, warm and waiting, with her name written on the door. She laughed softly, stepped inside, and finally felt like she had come home.",False,7,0,0,0,hidden,0,hidden,0,0,1,0,0
c31d093557f0,M5,story_lt5,story,lt5,9,2026-05-07T18:20:02.690627+00:00,True,False,False,445,83,4,yes,20.75,22.0,4.272,24,20,15,False,True,0.0,0.0,1,True,1,False,False,,0,0,0,0,0.0,1,she,at,1,at,1,2,0,0,False,False,False,False,True,"At dusk, Mara found a key in the pocket of her coat, though she had never owned that coat before. It unlocked a little wooden door at the edge of the garden, and behind it stood a staircase leading down into warm, golden light. She followed it carefully and discovered a room filled with every lost thing she had ever mourned, each one waiting patiently on a shelf. When she came back up, the garden was brighter, and the coat fit her perfectly.",False,7,0,0,0,hidden,0,hidden,0,0,0,0,0
688c93205bde,M5,story_open,story,open,0,2026-05-07T18:20:35.756618+00:00,True,False,True,1737,326,33,not_applicable,9.8788,9,6.7904,26,16,3,False,False,0.2727,0.0303,14,False,14,False,False,,2,0,0,0,1.0,6,the,the,6,mara,3,12,1,0,False,False,False,False,True,"On the last day of summer, Mara found a door at the bottom of the lake.

It stood upright in the mud, white paint peeling, brass knob gleaming faintly through the water. She would have missed it if the sun hadn’t struck it just right, making it look like a slice of moon caught underwater. No one in her town ever swam this far out. The adults said the lake was too cold, too deep, too full of things that belonged to no one.

Mara kicked once, twice, and drifted down.

When she touched the knob, the water around her stilled. Not froze exactly—more like it held its breath. She turned the handle. The door opened inward with a slow, tired sigh, and warm air spilled out, carrying the smell of rain and old books.

Beyond it was a hallway lit by lamps that glowed like fireflies. The floorboards were dry beneath her feet. Water dripped from her sleeves and formed a small shining trail behind her as she stepped inside.

At the far end of the hallway, an elderly woman sat in a chair, knitting a scarf the color of storm clouds.

“You’re late,” the woman said, without looking up.

Mara stared. “Late for what?”

The woman smiled as if this were the funniest question in the world. “For your turn.”

She set down her knitting and stood with surprising grace. “Every summer, the lake offers one child a door. Most are too frightened to open it. Some never see it at all. But you did.”

Mara glanced back. The door she had come through was no longer there. Just a wall of painted wood and a row of framed pictures—none of them showing the lake, all of them showing skies she’d never seen.

“What happens now?” Mara asked.

The woman opened her hands. In one palm lay a key made of silver light. In the other, a small seed.

“You can take",True,19,0,0,0,hidden,0,hidden,2,11,3,0,0
00f3939aae26,M5,story_open,story,open,1,2026-05-07T18:20:41.235133+00:00,True,False,True,1842,331,22,not_applicable,15.0455,13.5,11.3115,47,11,1,False,True,0.0909,0.1364,16,False,16,False,False,,1,0,0,2,1.0,4,she,she,4,the,3,15,2,0,False,False,False,False,True,"The lanterns along the river flickered like fireflies trapped in glass.

Mara stood at the dock with her hands in her coat pockets, watching the current carry scraps of autumn leaves toward the sea. She had been coming here every evening for three weeks, ever since the letter arrived with no return address and only one sentence inside:

**If you want your answer, come to the water before the last lantern goes out.**

At first she thought it was a prank. Then she thought it was a mistake. But on the third night, after the moon rose pale and round above the rooftops, she saw something impossible drifting toward her on the tide—a small wooden box tied with blue thread.

She knelt and pulled it onto the dock.

Inside was a brass key and a photograph of her as a child, standing beside an old house she didn’t remember. On the back, in her mother’s handwriting, were six words:

**The door was never lost. Only hidden.**

Mara’s breath caught.

She hadn’t seen her mother in ten years.

The key was warm in her palm, as if it had just been held. Without another thought, she crossed the town, following streets she knew by heart until they seemed suddenly unfamiliar. At the edge of the hill, behind the abandoned train station, stood a narrow gate overgrown with ivy.

She had walked past it a hundred times.

This time, the key fit.

Beyond the gate was a garden lit by lanterns hung from bare branches. At the center stood the old house from the photograph, small and white and waiting. Its front door was open.

Inside, the rooms were filled not with dust, but with the sound of laughter, the smell of cinnamon, and the soft ticking of a clock that Mara was certain had stopped long ago. On the table lay letters tied with ribbons, photographs, and a stack of sketchbooks labeled in her mother’s careful hand.

Mara touched one.

Her",True,21,0,0,0,hidden,0,hidden,0,0,5,0,0
1a203ae30b2a,M5,story_open,story,open,2,2026-05-07T18:20:46.143814+00:00,True,False,True,1813,322,31,not_applicable,10.3871,8,7.0507,28,14,9,False,False,0.1935,0.0645,16,False,16,False,False,,3,0,0,0,1.0,5,she,the,5,mira,3,13,5,1,False,False,False,False,True,"On the last train of the evening, Mira found a violin in the lost-and-found.

It was a small thing, dark wood polished by years of careful hands. No case, no note—just the instrument itself, resting beside a wool scarf and a pair of gloves. The station was nearly empty, and the clerk had already begun stacking chairs on top of one another, so when Mira asked whose it was, he only shrugged.

“Probably forgotten,” he said. “Or left on purpose.”

Mira smiled at that, though she didn’t know why. She had been on her way home from work, tired enough to feel folded at the edges, but something about the violin kept her there a moment longer. She lifted it gently. One string was out of tune. The others held, patient and quiet.

She had played violin as a child, before life got busy in the ordinary ways it does—rent, deadlines, the slow weathering of dreams. She had not touched one in years.

The clerk handed her a battered bow from a drawer. “Try it,” he said.

“I can’t really play.”

“That’s not what I asked.”

So Mira stood beneath the station’s dim lights and drew the bow across the strings.

The note that came out was rough, nearly a complaint. She laughed under her breath and tried again. This time the sound was warmer. The train schedule clicked overhead. Somewhere outside, rain began tapping the glass roof in a soft, steady rhythm, as though the night itself were listening.

Mira played badly at first. Then less badly. A melody emerged—not one she knew, but one her hands seemed to remember. It was simple and aching and full of small bright things, like streetlights reflected in puddles.

When she finished, the station was silent.

Even the clerk had stopped stacking chairs.

“That,” he said carefully, “was definitely meant for someone.”

Mira looked down at the violin in her hands.

“",True,25,0,0,2,hidden,0,hidden,0,15,4,0,0
7805b95d2ebd,M5,story_open,story,open,3,2026-05-07T18:20:51.174860+00:00,True,False,True,1835,323,30,not_applicable,10.7667,8.0,7.123,28,17,4,False,False,0.1333,0.0333,16,False,16,False,False,,1,0,0,0,1.0,7,the,the,7,mara,4,15,3,0,False,False,False,False,True,"On the morning the second sun appeared, Mara was the only one in town who wasn’t afraid.

It rose pale and small above the eastern hills, a coin of light hanging beside the old familiar sun. By noon, the streets shimmered. The well water tasted warm. Birds forgot their songs and flew in circles over the market square.

Everyone else stayed indoors, whispering about omens.

Mara climbed the hill behind her house with a basket on her arm and a stubborn look on her face. Her grandmother had taught her that fear was often just ignorance wearing a louder voice, and Mara meant to meet the sky herself before rumor could name it.

At the top of the hill stood the observatory, a round stone tower abandoned for twenty years. Its brass door had frozen shut, but Mara found the key beneath the loose brick where her grandmother had always said it would be.

Inside, dust swirled in shafts of gold. The great telescope still pointed upward, as if it had been waiting.

Mara leaned in and gasped.

The second sun was not a sun at all, but a lantern—enormous, delicate, and drifting slowly through the heavens. It was made of glass and fire, and inside it fluttered a tiny winged creature, bright as a spark. Each time its wings beat, the lantern shone stronger.

A knock sounded behind her.

Mara turned to see the oldest woman in town, wrapped in a blue coat, holding a ladder over one shoulder.

“You found it,” the woman said.

“Found what?”

“The lost star-cartographer’s lamp.” The woman smiled. “It was meant to guide travelers through the dark. But it slipped its tether centuries ago.”

Mara stared at the floating lantern. “Why is it here now?”

The woman looked up thoughtfully. “Perhaps it has come back because someone was brave enough to look.”

Together, they climbed the tower and opened the dome. The lantern drifted closer",True,19,0,0,1,hidden,0,hidden,2,12,2,0,0
877fec42dfa9,M5,story_open,story,open,4,2026-05-07T18:20:55.838196+00:00,True,False,False,1640,309,21,not_applicable,14.7143,14,9.2852,44,16,5,False,False,0.0952,0.0952,14,False,14,False,False,,2,0,0,1,1.0,4,it,it,4,it,3,17,2,0,False,False,False,False,True,"On the last day of summer, Mara found a key in the pocket of her raincoat.

It was small and silver, warm from the sun, though the coat had been hanging in the hall for months. Mara turned it over in her palm, then looked toward the old garden gate at the edge of her grandmother’s yard. The gate had been locked for as long as she could remember.

Her grandmother had always said, “Some things open when they’re ready.”

Mara carried the key across the grass. The gate was swallowed by ivy and rust, its iron hinges bent with age. She slid the key into the lock.

It fit.

The click was soft, almost shy.

Beyond the gate was not a forest, or a hidden road, or anything grand enough for a storybook. It was a narrow path leading to a small clearing with one apple tree in the center. Beneath it stood a wooden bench, weathered but sturdy, and at the foot of the tree was a tin box wrapped with a faded blue ribbon.

Mara opened the box.

Inside were letters—dozens of them—each addressed to her, each in her grandmother’s careful handwriting. Mara sat on the bench and read the first one, then the next. They were full of small truths: apologies never spoken, memories carefully kept, hopes for Mara’s future, and one final promise.

*When you are ready, you will know what this place is for.*

By the time the sun dipped low, Mara had read them all. The apple tree rustled overhead, dropping one ripe apple into her lap.

She laughed then, quietly at first, then with the kind of joy that felt like opening a window after a long winter.

And for the first time, she understood that the key had not been for the gate.

It had been for her.",True,22,0,0,0,hidden,0,hidden,0,2,4,0,0
